variant,split,image_id,source_image,image,label,blur_parameters
gaussian_blur,val,img_efee0ea934da1ef21593,valid/images/20240214_181920_jpg.rf.VpqWzTOJLThcfeLmtz4t.jpg,detector_data/gaussian_blur/val/images/img_efee0ea934da1ef21593.png,detector_data/gaussian_blur/val/labels/img_efee0ea934da1ef21593.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 34.3321970115643, ""motion_length_px"": 43}"
clean,val,img_eae46866f35181e9dd99,valid/images/20240214_182019_jpg.rf.Sd3bcOHN7lA3dNNY4yvQ.jpg,detector_data/clean/val/images/img_eae46866f35181e9dd99.png,detector_data/clean/val/labels/img_eae46866f35181e9dd99.txt,{}
motion_blur,val,img_eae46866f35181e9dd99,valid/images/20240214_182019_jpg.rf.Sd3bcOHN7lA3dNNY4yvQ.jpg,detector_data/motion_blur/val/images/img_eae46866f35181e9dd99.png,detector_data/motion_blur/val/labels/img_eae46866f35181e9dd99.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 7.033116915135484, ""motion_length_px"": 43}"
defocus_blur,val,img_eae46866f35181e9dd99,valid/images/20240214_182019_jpg.rf.Sd3bcOHN7lA3dNNY4yvQ.jpg,detector_data/defocus_blur/val/images/img_eae46866f35181e9dd99.png,detector_data/defocus_blur/val/labels/img_eae46866f35181e9dd99.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 7.033116915135484, ""motion_length_px"": 43}"
gaussian_blur,val,img_eae46866f35181e9dd99,valid/images/20240214_182019_jpg.rf.Sd3bcOHN7lA3dNNY4yvQ.jpg,detector_data/gaussian_blur/val/images/img_eae46866f35181e9dd99.png,detector_data/gaussian_blur/val/labels/img_eae46866f35181e9dd99.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 7.033116915135484, ""motion_length_px"": 43}"
clean,val,img_531a8a723eea3f757408,valid/images/20240214_182046_jpg.rf.8MAJhBkZj9QJKLhbKBT4.jpg,detector_data/clean/val/images/img_531a8a723eea3f757408.png,detector_data/clean/val/labels/img_531a8a723eea3f757408.txt,{}
motion_blur,val,img_531a8a723eea3f757408,valid/images/20240214_182046_jpg.rf.8MAJhBkZj9QJKLhbKBT4.jpg,detector_data/motion_blur/val/images/img_531a8a723eea3f757408.png,detector_data/motion_blur/val/labels/img_531a8a723eea3f757408.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 7.289796726419776, ""motion_angle_deg"": 170.94694345062695, ""motion_length_px"": 43}"
defocus_blur,val,img_531a8a723eea3f757408,valid/images/20240214_182046_jpg.rf.8MAJhBkZj9QJKLhbKBT4.jpg,detector_data/defocus_blur/val/images/img_531a8a723eea3f757408.png,detector_data/defocus_blur/val/labels/img_531a8a723eea3f757408.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 7.289796726419776, ""motion_angle_deg"": 170.94694345062695, ""motion_length_px"": 43}"
gaussian_blur,val,img_531a8a723eea3f757408,valid/images/20240214_182046_jpg.rf.8MAJhBkZj9QJKLhbKBT4.jpg,detector_data/gaussian_blur/val/images/img_531a8a723eea3f757408.png,detector_data/gaussian_blur/val/labels/img_531a8a723eea3f757408.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 7.289796726419776, ""motion_angle_deg"": 170.94694345062695, ""motion_length_px"": 43}"
clean,val,img_a479d084375d5533c07a,valid/images/20240214_182151_jpg.rf.kj0tGRrbK60UaJMwo6g2.jpg,detector_data/clean/val/images/img_a479d084375d5533c07a.png,detector_data/clean/val/labels/img_a479d084375d5533c07a.txt,{}
motion_blur,val,img_a479d084375d5533c07a,valid/images/20240214_182151_jpg.rf.kj0tGRrbK60UaJMwo6g2.jpg,detector_data/motion_blur/val/images/img_a479d084375d5533c07a.png,detector_data/motion_blur/val/labels/img_a479d084375d5533c07a.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 39.883780977120324, ""motion_length_px"": 43}"
defocus_blur,val,img_a479d084375d5533c07a,valid/images/20240214_182151_jpg.rf.kj0tGRrbK60UaJMwo6g2.jpg,detector_data/defocus_blur/val/images/img_a479d084375d5533c07a.png,detector_data/defocus_blur/val/labels/img_a479d084375d5533c07a.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 39.883780977120324, ""motion_length_px"": 43}"
gaussian_blur,val,img_a479d084375d5533c07a,valid/images/20240214_182151_jpg.rf.kj0tGRrbK60UaJMwo6g2.jpg,detector_data/gaussian_blur/val/images/img_a479d084375d5533c07a.png,detector_data/gaussian_blur/val/labels/img_a479d084375d5533c07a.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 39.883780977120324, ""motion_length_px"": 43}"
clean,val,img_ce4b2f3ee20a196012d1,valid/images/20240214_182406_jpg.rf.PIjTcetNcibbqPW1T24U.jpg,detector_data/clean/val/images/img_ce4b2f3ee20a196012d1.png,detector_data/clean/val/labels/img_ce4b2f3ee20a196012d1.txt,{}
motion_blur,val,img_ce4b2f3ee20a196012d1,valid/images/20240214_182406_jpg.rf.PIjTcetNcibbqPW1T24U.jpg,detector_data/motion_blur/val/images/img_ce4b2f3ee20a196012d1.png,detector_data/motion_blur/val/labels/img_ce4b2f3ee20a196012d1.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 65.24843190726807, ""motion_length_px"": 43}"
defocus_blur,val,img_ce4b2f3ee20a196012d1,valid/images/20240214_182406_jpg.rf.PIjTcetNcibbqPW1T24U.jpg,detector_data/defocus_blur/val/images/img_ce4b2f3ee20a196012d1.png,detector_data/defocus_blur/val/labels/img_ce4b2f3ee20a196012d1.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 65.24843190726807, ""motion_length_px"": 43}"
gaussian_blur,val,img_ce4b2f3ee20a196012d1,valid/images/20240214_182406_jpg.rf.PIjTcetNcibbqPW1T24U.jpg,detector_data/gaussian_blur/val/images/img_ce4b2f3ee20a196012d1.png,detector_data/gaussian_blur/val/labels/img_ce4b2f3ee20a196012d1.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 65.24843190726807, ""motion_length_px"": 43}"
clean,val,img_6333a936172c3a5ae6a1,valid/images/20240214_182940_jpg.rf.VlEloRYo0NkOUKiZBitB.jpg,detector_data/clean/val/images/img_6333a936172c3a5ae6a1.png,detector_data/clean/val/labels/img_6333a936172c3a5ae6a1.txt,{}
motion_blur,val,img_6333a936172c3a5ae6a1,valid/images/20240214_182940_jpg.rf.VlEloRYo0NkOUKiZBitB.jpg,detector_data/motion_blur/val/images/img_6333a936172c3a5ae6a1.png,detector_data/motion_blur/val/labels/img_6333a936172c3a5ae6a1.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 55.05203704499868, ""motion_length_px"": 43}"
defocus_blur,val,img_6333a936172c3a5ae6a1,valid/images/20240214_182940_jpg.rf.VlEloRYo0NkOUKiZBitB.jpg,detector_data/defocus_blur/val/images/img_6333a936172c3a5ae6a1.png,detector_data/defocus_blur/val/labels/img_6333a936172c3a5ae6a1.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 55.05203704499868, ""motion_length_px"": 43}"
gaussian_blur,val,img_6333a936172c3a5ae6a1,valid/images/20240214_182940_jpg.rf.VlEloRYo0NkOUKiZBitB.jpg,detector_data/gaussian_blur/val/images/img_6333a936172c3a5ae6a1.png,detector_data/gaussian_blur/val/labels/img_6333a936172c3a5ae6a1.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 55.05203704499868, ""motion_length_px"": 43}"
clean,val,img_0bd8d1a651493a55a6d9,valid/images/20240214_183344_jpg.rf.NgDclfKMDR5Q8sWjT39g.jpg,detector_data/clean/val/images/img_0bd8d1a651493a55a6d9.png,detector_data/clean/val/labels/img_0bd8d1a651493a55a6d9.txt,{}
motion_blur,val,img_0bd8d1a651493a55a6d9,valid/images/20240214_183344_jpg.rf.NgDclfKMDR5Q8sWjT39g.jpg,detector_data/motion_blur/val/images/img_0bd8d1a651493a55a6d9.png,detector_data/motion_blur/val/labels/img_0bd8d1a651493a55a6d9.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 141.74211952860747, ""motion_length_px"": 43}"
defocus_blur,val,img_0bd8d1a651493a55a6d9,valid/images/20240214_183344_jpg.rf.NgDclfKMDR5Q8sWjT39g.jpg,detector_data/defocus_blur/val/images/img_0bd8d1a651493a55a6d9.png,detector_data/defocus_blur/val/labels/img_0bd8d1a651493a55a6d9.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 141.74211952860747, ""motion_length_px"": 43}"
gaussian_blur,val,img_0bd8d1a651493a55a6d9,valid/images/20240214_183344_jpg.rf.NgDclfKMDR5Q8sWjT39g.jpg,detector_data/gaussian_blur/val/images/img_0bd8d1a651493a55a6d9.png,detector_data/gaussian_blur/val/labels/img_0bd8d1a651493a55a6d9.txt,"{""defocus_radius_px"": 14, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 141.74211952860747, ""motion_length_px"": 43}"
clean,val,img_77c00e3ab4288114f86a,valid/images/20240214_184303_jpg.rf.aknMArmGGWRvRQSzkr3C.jpg,detector_data/clean/val/images/img_77c00e3ab4288114f86a.png,detector_data/clean/val/labels/img_77c00e3ab4288114f86a.txt,{}
motion_blur,val,img_77c00e3ab4288114f86a,valid/images/20240214_184303_jpg.rf.aknMArmGGWRvRQSzkr3C.jpg,detector_data/motion_blur/val/images/img_77c00e3ab4288114f86a.png,detector_data/motion_blur/val/labels/img_77c00e3ab4288114f86a.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 96.13059639096629, ""motion_length_px"": 43}"
defocus_blur,val,img_77c00e3ab4288114f86a,valid/images/20240214_184303_jpg.rf.aknMArmGGWRvRQSzkr3C.jpg,detector_data/defocus_blur/val/images/img_77c00e3ab4288114f86a.png,detector_data/defocus_blur/val/labels/img_77c00e3ab4288114f86a.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 96.13059639096629, ""motion_length_px"": 43}"
gaussian_blur,val,img_77c00e3ab4288114f86a,valid/images/20240214_184303_jpg.rf.aknMArmGGWRvRQSzkr3C.jpg,detector_data/gaussian_blur/val/images/img_77c00e3ab4288114f86a.png,detector_data/gaussian_blur/val/labels/img_77c00e3ab4288114f86a.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 96.13059639096629, ""motion_length_px"": 43}"
clean,val,img_2dc40050ee84c8af3779,valid/images/20240214_184315_jpg.rf.u6TDd5px5B1ivWGMJb5e.jpg,detector_data/clean/val/images/img_2dc40050ee84c8af3779.png,detector_data/clean/val/labels/img_2dc40050ee84c8af3779.txt,{}
motion_blur,val,img_2dc40050ee84c8af3779,valid/images/20240214_184315_jpg.rf.u6TDd5px5B1ivWGMJb5e.jpg,detector_data/motion_blur/val/images/img_2dc40050ee84c8af3779.png,detector_data/motion_blur/val/labels/img_2dc40050ee84c8af3779.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 58.589747345444884, ""motion_length_px"": 43}"
defocus_blur,val,img_2dc40050ee84c8af3779,valid/images/20240214_184315_jpg.rf.u6TDd5px5B1ivWGMJb5e.jpg,detector_data/defocus_blur/val/images/img_2dc40050ee84c8af3779.png,detector_data/defocus_blur/val/labels/img_2dc40050ee84c8af3779.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 58.589747345444884, ""motion_length_px"": 43}"
gaussian_blur,val,img_2dc40050ee84c8af3779,valid/images/20240214_184315_jpg.rf.u6TDd5px5B1ivWGMJb5e.jpg,detector_data/gaussian_blur/val/images/img_2dc40050ee84c8af3779.png,detector_data/gaussian_blur/val/labels/img_2dc40050ee84c8af3779.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 58.589747345444884, ""motion_length_px"": 43}"
clean,val,img_ac4db1c7f36339888558,valid/images/20240214_190028_jpg.rf.6LxP8zYnhRSkcT4VuhpH.jpg,detector_data/clean/val/images/img_ac4db1c7f36339888558.png,detector_data/clean/val/labels/img_ac4db1c7f36339888558.txt,{}
motion_blur,val,img_ac4db1c7f36339888558,valid/images/20240214_190028_jpg.rf.6LxP8zYnhRSkcT4VuhpH.jpg,detector_data/motion_blur/val/images/img_ac4db1c7f36339888558.png,detector_data/motion_blur/val/labels/img_ac4db1c7f36339888558.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 86.64226749253064, ""motion_length_px"": 43}"
defocus_blur,val,img_ac4db1c7f36339888558,valid/images/20240214_190028_jpg.rf.6LxP8zYnhRSkcT4VuhpH.jpg,detector_data/defocus_blur/val/images/img_ac4db1c7f36339888558.png,detector_data/defocus_blur/val/labels/img_ac4db1c7f36339888558.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 86.64226749253064, ""motion_length_px"": 43}"
gaussian_blur,val,img_ac4db1c7f36339888558,valid/images/20240214_190028_jpg.rf.6LxP8zYnhRSkcT4VuhpH.jpg,detector_data/gaussian_blur/val/images/img_ac4db1c7f36339888558.png,detector_data/gaussian_blur/val/labels/img_ac4db1c7f36339888558.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 86.64226749253064, ""motion_length_px"": 43}"
clean,val,img_4c99b55d862b90345d58,valid/images/20240214_190053_jpg.rf.XjMzhKCSFumzxucB58fx.jpg,detector_data/clean/val/images/img_4c99b55d862b90345d58.png,detector_data/clean/val/labels/img_4c99b55d862b90345d58.txt,{}
motion_blur,val,img_4c99b55d862b90345d58,valid/images/20240214_190053_jpg.rf.XjMzhKCSFumzxucB58fx.jpg,detector_data/motion_blur/val/images/img_4c99b55d862b90345d58.png,detector_data/motion_blur/val/labels/img_4c99b55d862b90345d58.txt,"{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 5.62420552213196, ""motion_angle_deg"": 26.995128791122138, ""motion_length_px"": 13}"
defocus_blur,val,img_4c99b55d862b90345d58,valid/images/20240214_190053_jpg.rf.XjMzhKCSFumzxucB58fx.jpg,detector_data/defocus_blur/val/images/img_4c99b55d862b90345d58.png,detector_data/defocus_blur/val/labels/img_4c99b55d862b90345d58.txt,"{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 5.62420552213196, ""motion_angle_deg"": 26.995128791122138, ""motion_length_px"": 13}"
gaussian_blur,val,img_4c99b55d862b90345d58,valid/images/20240214_190053_jpg.rf.XjMzhKCSFumzxucB58fx.jpg,detector_data/gaussian_blur/val/images/img_4c99b55d862b90345d58.png,detector_data/gaussian_blur/val/labels/img_4c99b55d862b90345d58.txt,"{""defocus_radius_px"": 6, ""gaussian_sigma_px"": 5.62420552213196, ""motion_angle_deg"": 26.995128791122138, ""motion_length_px"": 13}"
clean,val,img_d0d851bc92ab25f8f40f,valid/images/20240214_190420_jpg.rf.Svao4xSMmGNCjhyjbewV.jpg,detector_data/clean/val/images/img_d0d851bc92ab25f8f40f.png,detector_data/clean/val/labels/img_d0d851bc92ab25f8f40f.txt,{}
motion_blur,val,img_d0d851bc92ab25f8f40f,valid/images/20240214_190420_jpg.rf.Svao4xSMmGNCjhyjbewV.jpg,detector_data/motion_blur/val/images/img_d0d851bc92ab25f8f40f.png,detector_data/motion_blur/val/labels/img_d0d851bc92ab25f8f40f.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 121.10828726040191, ""motion_length_px"": 43}"
defocus_blur,val,img_d0d851bc92ab25f8f40f,valid/images/20240214_190420_jpg.rf.Svao4xSMmGNCjhyjbewV.jpg,detector_data/defocus_blur/val/images/img_d0d851bc92ab25f8f40f.png,detector_data/defocus_blur/val/labels/img_d0d851bc92ab25f8f40f.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 121.10828726040191, ""motion_length_px"": 43}"
gaussian_blur,val,img_d0d851bc92ab25f8f40f,valid/images/20240214_190420_jpg.rf.Svao4xSMmGNCjhyjbewV.jpg,detector_data/gaussian_blur/val/images/img_d0d851bc92ab25f8f40f.png,detector_data/gaussian_blur/val/labels/img_d0d851bc92ab25f8f40f.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 121.10828726040191, ""motion_length_px"": 43}"
clean,val,img_1c65f1e5294a59ca4965,valid/images/20240214_190518_jpg.rf.oeBzoA8Q7O3D1XZpDBtx.jpg,detector_data/clean/val/images/img_1c65f1e5294a59ca4965.png,detector_data/clean/val/labels/img_1c65f1e5294a59ca4965.txt,{}
motion_blur,val,img_1c65f1e5294a59ca4965,valid/images/20240214_190518_jpg.rf.oeBzoA8Q7O3D1XZpDBtx.jpg,detector_data/motion_blur/val/images/img_1c65f1e5294a59ca4965.png,detector_data/motion_blur/val/labels/img_1c65f1e5294a59ca4965.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 34.77112325888024, ""motion_length_px"": 43}"
defocus_blur,val,img_1c65f1e5294a59ca4965,valid/images/20240214_190518_jpg.rf.oeBzoA8Q7O3D1XZpDBtx.jpg,detector_data/defocus_blur/val/images/img_1c65f1e5294a59ca4965.png,detector_data/defocus_blur/val/labels/img_1c65f1e5294a59ca4965.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 34.77112325888024, ""motion_length_px"": 43}"
gaussian_blur,val,img_1c65f1e5294a59ca4965,valid/images/20240214_190518_jpg.rf.oeBzoA8Q7O3D1XZpDBtx.jpg,detector_data/gaussian_blur/val/images/img_1c65f1e5294a59ca4965.png,detector_data/gaussian_blur/val/labels/img_1c65f1e5294a59ca4965.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 34.77112325888024, ""motion_length_px"": 43}"
clean,val,img_568fba1410e578bed385,valid/images/20240214_190525_jpg.rf.IBtIwMnLsqZDKoGvSI0X.jpg,detector_data/clean/val/images/img_568fba1410e578bed385.png,detector_data/clean/val/labels/img_568fba1410e578bed385.txt,{}
motion_blur,val,img_568fba1410e578bed385,valid/images/20240214_190525_jpg.rf.IBtIwMnLsqZDKoGvSI0X.jpg,detector_data/motion_blur/val/images/img_568fba1410e578bed385.png,detector_data/motion_blur/val/labels/img_568fba1410e578bed385.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 26.72802325714455, ""motion_length_px"": 43}"
defocus_blur,val,img_568fba1410e578bed385,valid/images/20240214_190525_jpg.rf.IBtIwMnLsqZDKoGvSI0X.jpg,detector_data/defocus_blur/val/images/img_568fba1410e578bed385.png,detector_data/defocus_blur/val/labels/img_568fba1410e578bed385.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 26.72802325714455, ""motion_length_px"": 43}"
gaussian_blur,val,img_568fba1410e578bed385,valid/images/20240214_190525_jpg.rf.IBtIwMnLsqZDKoGvSI0X.jpg,detector_data/gaussian_blur/val/images/img_568fba1410e578bed385.png,detector_data/gaussian_blur/val/labels/img_568fba1410e578bed385.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 26.72802325714455, ""motion_length_px"": 43}"
clean,val,img_03ef12f8b008107bda70,valid/images/20240214_190603_jpg.rf.N0QZEzwMiX0DiySAEFY6.jpg,detector_data/clean/val/images/img_03ef12f8b008107bda70.png,detector_data/clean/val/labels/img_03ef12f8b008107bda70.txt,{}
motion_blur,val,img_03ef12f8b008107bda70,valid/images/20240214_190603_jpg.rf.N0QZEzwMiX0DiySAEFY6.jpg,detector_data/motion_blur/val/images/img_03ef12f8b008107bda70.png,detector_data/motion_blur/val/labels/img_03ef12f8b008107bda70.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 79.45992133175332, ""motion_length_px"": 43}"
defocus_blur,val,img_03ef12f8b008107bda70,valid/images/20240214_190603_jpg.rf.N0QZEzwMiX0DiySAEFY6.jpg,detector_data/defocus_blur/val/images/img_03ef12f8b008107bda70.png,detector_data/defocus_blur/val/labels/img_03ef12f8b008107bda70.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 79.45992133175332, ""motion_length_px"": 43}"
gaussian_blur,val,img_03ef12f8b008107bda70,valid/images/20240214_190603_jpg.rf.N0QZEzwMiX0DiySAEFY6.jpg,detector_data/gaussian_blur/val/images/img_03ef12f8b008107bda70.png,detector_data/gaussian_blur/val/labels/img_03ef12f8b008107bda70.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 79.45992133175332, ""motion_length_px"": 43}"
clean,val,img_12c0515fd42e7aab241b,valid/images/20240214_190637_jpg.rf.L5ThIVmfLw6xC14p1Kwk.jpg,detector_data/clean/val/images/img_12c0515fd42e7aab241b.png,detector_data/clean/val/labels/img_12c0515fd42e7aab241b.txt,{}
motion_blur,val,img_12c0515fd42e7aab241b,valid/images/20240214_190637_jpg.rf.L5ThIVmfLw6xC14p1Kwk.jpg,detector_data/motion_blur/val/images/img_12c0515fd42e7aab241b.png,detector_data/motion_blur/val/labels/img_12c0515fd42e7aab241b.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 0.18876932150175607, ""motion_length_px"": 43}"
defocus_blur,val,img_12c0515fd42e7aab241b,valid/images/20240214_190637_jpg.rf.L5ThIVmfLw6xC14p1Kwk.jpg,detector_data/defocus_blur/val/images/img_12c0515fd42e7aab241b.png,detector_data/defocus_blur/val/labels/img_12c0515fd42e7aab241b.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 0.18876932150175607, ""motion_length_px"": 43}"
gaussian_blur,val,img_12c0515fd42e7aab241b,valid/images/20240214_190637_jpg.rf.L5ThIVmfLw6xC14p1Kwk.jpg,detector_data/gaussian_blur/val/images/img_12c0515fd42e7aab241b.png,detector_data/gaussian_blur/val/labels/img_12c0515fd42e7aab241b.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 0.18876932150175607, ""motion_length_px"": 43}"
clean,val,img_9ae3a62c1fbb89aaa1af,valid/images/20240214_190800_jpg.rf.fYgXP862C5mlcVzgqyyH.jpg,detector_data/clean/val/images/img_9ae3a62c1fbb89aaa1af.png,detector_data/clean/val/labels/img_9ae3a62c1fbb89aaa1af.txt,{}
motion_blur,val,img_9ae3a62c1fbb89aaa1af,valid/images/20240214_190800_jpg.rf.fYgXP862C5mlcVzgqyyH.jpg,detector_data/motion_blur/val/images/img_9ae3a62c1fbb89aaa1af.png,detector_data/motion_blur/val/labels/img_9ae3a62c1fbb89aaa1af.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 125.91652403288658, ""motion_length_px"": 43}"
defocus_blur,val,img_9ae3a62c1fbb89aaa1af,valid/images/20240214_190800_jpg.rf.fYgXP862C5mlcVzgqyyH.jpg,detector_data/defocus_blur/val/images/img_9ae3a62c1fbb89aaa1af.png,detector_data/defocus_blur/val/labels/img_9ae3a62c1fbb89aaa1af.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 125.91652403288658, ""motion_length_px"": 43}"
gaussian_blur,val,img_9ae3a62c1fbb89aaa1af,valid/images/20240214_190800_jpg.rf.fYgXP862C5mlcVzgqyyH.jpg,detector_data/gaussian_blur/val/images/img_9ae3a62c1fbb89aaa1af.png,detector_data/gaussian_blur/val/labels/img_9ae3a62c1fbb89aaa1af.txt,"{""defocus_radius_px"": 17, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 125.91652403288658, ""motion_length_px"": 43}"
