filename,variant,split,plate_id,source_image,image_id,annotation_index,class_id,crop_width,crop_height,given_corners_normalized,blur_parameters
clean_plates/train/img_b7440f5b27c2fa8f8b42__p001.png,clean,train,plate_d93e2619377d6ab8df1672ab,train/images/4453_png.rf.8520Nd9Fqv4EWvscXHbH.png,img_b7440f5b27c2fa8f8b42,1,0,157,80,"[[0.6031537450722734, 0.6058394160583942], [0.3968462549277267, 0.6058394160583942], [0.3968462549277267, 0.7518248175182481], [0.6031537450722734, 0.7518248175182481]]",{}
motion_blurr_plate/train/img_b7440f5b27c2fa8f8b42__p001.png,motion_blur,train,plate_d93e2619377d6ab8df1672ab,train/images/4453_png.rf.8520Nd9Fqv4EWvscXHbH.png,img_b7440f5b27c2fa8f8b42,1,0,157,80,"[[0.6031537450722734, 0.6058394160583942], [0.3968462549277267, 0.6058394160583942], [0.3968462549277267, 0.7518248175182481], [0.6031537450722734, 0.7518248175182481]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.161558134748017, ""motion_angle_deg"": 139.35661472719926, ""motion_length_px"": 17}"
defocus_blurr_plate/train/img_b7440f5b27c2fa8f8b42__p001.png,defocus_blur,train,plate_d93e2619377d6ab8df1672ab,train/images/4453_png.rf.8520Nd9Fqv4EWvscXHbH.png,img_b7440f5b27c2fa8f8b42,1,0,157,80,"[[0.6031537450722734, 0.6058394160583942], [0.3968462549277267, 0.6058394160583942], [0.3968462549277267, 0.7518248175182481], [0.6031537450722734, 0.7518248175182481]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.161558134748017, ""motion_angle_deg"": 139.35661472719926, ""motion_length_px"": 17}"
gaussian_blurr_plate/train/img_b7440f5b27c2fa8f8b42__p001.png,gaussian_blur,train,plate_d93e2619377d6ab8df1672ab,train/images/4453_png.rf.8520Nd9Fqv4EWvscXHbH.png,img_b7440f5b27c2fa8f8b42,1,0,157,80,"[[0.6031537450722734, 0.6058394160583942], [0.3968462549277267, 0.6058394160583942], [0.3968462549277267, 0.7518248175182481], [0.6031537450722734, 0.7518248175182481]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.161558134748017, ""motion_angle_deg"": 139.35661472719926, ""motion_length_px"": 17}"
clean_plates/train/img_e0aba2d91048fda6c352__p001.png,clean,train,plate_caebb9c9500e5015f1b47330,train/images/44_jpg.rf.ymCEjjOZqNuD9sFwpcLY.jpg,img_e0aba2d91048fda6c352,1,0,141,73,"[[0.6316472114137486, 0.6989583333333333], [0.4487678339818419, 0.6989583333333333], [0.4487678339818419, 0.775], [0.6316472114137486, 0.775]]",{}
motion_blurr_plate/train/img_e0aba2d91048fda6c352__p001.png,motion_blur,train,plate_caebb9c9500e5015f1b47330,train/images/44_jpg.rf.ymCEjjOZqNuD9sFwpcLY.jpg,img_e0aba2d91048fda6c352,1,0,141,73,"[[0.6316472114137486, 0.6989583333333333], [0.4487678339818419, 0.6989583333333333], [0.4487678339818419, 0.775], [0.6316472114137486, 0.775]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.971357464914994, ""motion_angle_deg"": 47.18306434372424, ""motion_length_px"": 13}"
defocus_blurr_plate/train/img_e0aba2d91048fda6c352__p001.png,defocus_blur,train,plate_caebb9c9500e5015f1b47330,train/images/44_jpg.rf.ymCEjjOZqNuD9sFwpcLY.jpg,img_e0aba2d91048fda6c352,1,0,141,73,"[[0.6316472114137486, 0.6989583333333333], [0.4487678339818419, 0.6989583333333333], [0.4487678339818419, 0.775], [0.6316472114137486, 0.775]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.971357464914994, ""motion_angle_deg"": 47.18306434372424, ""motion_length_px"": 13}"
gaussian_blurr_plate/train/img_e0aba2d91048fda6c352__p001.png,gaussian_blur,train,plate_caebb9c9500e5015f1b47330,train/images/44_jpg.rf.ymCEjjOZqNuD9sFwpcLY.jpg,img_e0aba2d91048fda6c352,1,0,141,73,"[[0.6316472114137486, 0.6989583333333333], [0.4487678339818419, 0.6989583333333333], [0.4487678339818419, 0.775], [0.6316472114137486, 0.775]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.971357464914994, ""motion_angle_deg"": 47.18306434372424, ""motion_length_px"": 13}"
clean_plates/train/img_65b8fbd9526cb1b0de30__p001.png,clean,train,plate_8d4c48d10f88772e22a21830,train/images/4561_png.rf.TuU3Aw9tFCBhJkl3c482.png,img_65b8fbd9526cb1b0de30,1,0,150,78,"[[0.5761589403973509, 0.44111776447105794], [0.32781456953642385, 0.4411177644710579], [0.3278145695364239, 0.5968063872255489], [0.5761589403973509, 0.5968063872255489]]",{}
motion_blurr_plate/train/img_65b8fbd9526cb1b0de30__p001.png,motion_blur,train,plate_8d4c48d10f88772e22a21830,train/images/4561_png.rf.TuU3Aw9tFCBhJkl3c482.png,img_65b8fbd9526cb1b0de30,1,0,150,78,"[[0.5761589403973509, 0.44111776447105794], [0.32781456953642385, 0.4411177644710579], [0.3278145695364239, 0.5968063872255489], [0.5761589403973509, 0.5968063872255489]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 4.988163491514148, ""motion_angle_deg"": 168.80047640735097, ""motion_length_px"": 15}"
defocus_blurr_plate/train/img_65b8fbd9526cb1b0de30__p001.png,defocus_blur,train,plate_8d4c48d10f88772e22a21830,train/images/4561_png.rf.TuU3Aw9tFCBhJkl3c482.png,img_65b8fbd9526cb1b0de30,1,0,150,78,"[[0.5761589403973509, 0.44111776447105794], [0.32781456953642385, 0.4411177644710579], [0.3278145695364239, 0.5968063872255489], [0.5761589403973509, 0.5968063872255489]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 4.988163491514148, ""motion_angle_deg"": 168.80047640735097, ""motion_length_px"": 15}"
gaussian_blurr_plate/train/img_65b8fbd9526cb1b0de30__p001.png,gaussian_blur,train,plate_8d4c48d10f88772e22a21830,train/images/4561_png.rf.TuU3Aw9tFCBhJkl3c482.png,img_65b8fbd9526cb1b0de30,1,0,150,78,"[[0.5761589403973509, 0.44111776447105794], [0.32781456953642385, 0.4411177644710579], [0.3278145695364239, 0.5968063872255489], [0.5761589403973509, 0.5968063872255489]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 4.988163491514148, ""motion_angle_deg"": 168.80047640735097, ""motion_length_px"": 15}"
clean_plates/train/img_ce6279c8fba8555fb26c__p001.png,clean,train,plate_311ff32adb6c259c011cd956,train/images/47_jpg.rf.NUK9zplKhHrB2WANktAO.jpg,img_ce6279c8fba8555fb26c,1,0,177,411,"[[0.4760579864055825, 0.5317054103397851], [0.46858437755851, 0.3949406370148604], [0.42454972069086844, 0.39921851313285023], [0.43202332953794087, 0.5359832864577749]]",{}
motion_blurr_plate/train/img_ce6279c8fba8555fb26c__p001.png,motion_blur,train,plate_311ff32adb6c259c011cd956,train/images/47_jpg.rf.NUK9zplKhHrB2WANktAO.jpg,img_ce6279c8fba8555fb26c,1,0,177,411,"[[0.4760579864055825, 0.5317054103397851], [0.46858437755851, 0.3949406370148604], [0.42454972069086844, 0.39921851313285023], [0.43202332953794087, 0.5359832864577749]]","{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 7.444880426627938, ""motion_angle_deg"": 38.46443323296445, ""motion_length_px"": 39}"
defocus_blurr_plate/train/img_ce6279c8fba8555fb26c__p001.png,defocus_blur,train,plate_311ff32adb6c259c011cd956,train/images/47_jpg.rf.NUK9zplKhHrB2WANktAO.jpg,img_ce6279c8fba8555fb26c,1,0,177,411,"[[0.4760579864055825, 0.5317054103397851], [0.46858437755851, 0.3949406370148604], [0.42454972069086844, 0.39921851313285023], [0.43202332953794087, 0.5359832864577749]]","{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 7.444880426627938, ""motion_angle_deg"": 38.46443323296445, ""motion_length_px"": 39}"
gaussian_blurr_plate/train/img_ce6279c8fba8555fb26c__p001.png,gaussian_blur,train,plate_311ff32adb6c259c011cd956,train/images/47_jpg.rf.NUK9zplKhHrB2WANktAO.jpg,img_ce6279c8fba8555fb26c,1,0,177,411,"[[0.4760579864055825, 0.5317054103397851], [0.46858437755851, 0.3949406370148604], [0.42454972069086844, 0.39921851313285023], [0.43202332953794087, 0.5359832864577749]]","{""defocus_radius_px"": 11, ""gaussian_sigma_px"": 7.444880426627938, ""motion_angle_deg"": 38.46443323296445, ""motion_length_px"": 39}"
clean_plates/train/img_fae68441762661a590d3__p001.png,clean,train,plate_6f8dd9c9873a6fd4ecc25de4,train/images/51_jpg.rf.D0bxAfy0T20CSA8yXxL4.jpg,img_fae68441762661a590d3,1,0,117,70,"[[0.5552083333333333, 0.6053459119496857], [0.43333333333333335, 0.6053459119496856], [0.43333333333333335, 0.7154088050314467], [0.5552083333333333, 0.7154088050314468]]",{}
motion_blurr_plate/train/img_fae68441762661a590d3__p001.png,motion_blur,train,plate_6f8dd9c9873a6fd4ecc25de4,train/images/51_jpg.rf.D0bxAfy0T20CSA8yXxL4.jpg,img_fae68441762661a590d3,1,0,117,70,"[[0.5552083333333333, 0.6053459119496857], [0.43333333333333335, 0.6053459119496856], [0.43333333333333335, 0.7154088050314467], [0.5552083333333333, 0.7154088050314468]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.637180113030325, ""motion_angle_deg"": 142.48886654608867, ""motion_length_px"": 13}"
defocus_blurr_plate/train/img_fae68441762661a590d3__p001.png,defocus_blur,train,plate_6f8dd9c9873a6fd4ecc25de4,train/images/51_jpg.rf.D0bxAfy0T20CSA8yXxL4.jpg,img_fae68441762661a590d3,1,0,117,70,"[[0.5552083333333333, 0.6053459119496857], [0.43333333333333335, 0.6053459119496856], [0.43333333333333335, 0.7154088050314467], [0.5552083333333333, 0.7154088050314468]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.637180113030325, ""motion_angle_deg"": 142.48886654608867, ""motion_length_px"": 13}"
gaussian_blurr_plate/train/img_fae68441762661a590d3__p001.png,gaussian_blur,train,plate_6f8dd9c9873a6fd4ecc25de4,train/images/51_jpg.rf.D0bxAfy0T20CSA8yXxL4.jpg,img_fae68441762661a590d3,1,0,117,70,"[[0.5552083333333333, 0.6053459119496857], [0.43333333333333335, 0.6053459119496856], [0.43333333333333335, 0.7154088050314467], [0.5552083333333333, 0.7154088050314468]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 4.637180113030325, ""motion_angle_deg"": 142.48886654608867, ""motion_length_px"": 13}"
clean_plates/train/img_340a6f4e766b0a0060a2__p001.png,clean,train,plate_a3a5ec894eacf4b3201f8c36,train/images/5263_png.rf.nFuQEemP4QTQyrUp420D.png,img_340a6f4e766b0a0060a2,1,0,155,84,"[[0.5857740585774058, 0.3936651583710409], [0.3695955369595537, 0.3936651583710409], [0.3695955369595537, 0.583710407239819], [0.5857740585774058, 0.583710407239819]]",{}
motion_blurr_plate/train/img_340a6f4e766b0a0060a2__p001.png,motion_blur,train,plate_a3a5ec894eacf4b3201f8c36,train/images/5263_png.rf.nFuQEemP4QTQyrUp420D.png,img_340a6f4e766b0a0060a2,1,0,155,84,"[[0.5857740585774058, 0.3936651583710409], [0.3695955369595537, 0.3936651583710409], [0.3695955369595537, 0.583710407239819], [0.5857740585774058, 0.583710407239819]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 5.717455641124938, ""motion_angle_deg"": 56.682286731815125, ""motion_length_px"": 17}"
defocus_blurr_plate/train/img_340a6f4e766b0a0060a2__p001.png,defocus_blur,train,plate_a3a5ec894eacf4b3201f8c36,train/images/5263_png.rf.nFuQEemP4QTQyrUp420D.png,img_340a6f4e766b0a0060a2,1,0,155,84,"[[0.5857740585774058, 0.3936651583710409], [0.3695955369595537, 0.3936651583710409], [0.3695955369595537, 0.583710407239819], [0.5857740585774058, 0.583710407239819]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 5.717455641124938, ""motion_angle_deg"": 56.682286731815125, ""motion_length_px"": 17}"
gaussian_blurr_plate/train/img_340a6f4e766b0a0060a2__p001.png,gaussian_blur,train,plate_a3a5ec894eacf4b3201f8c36,train/images/5263_png.rf.nFuQEemP4QTQyrUp420D.png,img_340a6f4e766b0a0060a2,1,0,155,84,"[[0.5857740585774058, 0.3936651583710409], [0.3695955369595537, 0.3936651583710409], [0.3695955369595537, 0.583710407239819], [0.5857740585774058, 0.583710407239819]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 5.717455641124938, ""motion_angle_deg"": 56.682286731815125, ""motion_length_px"": 17}"
clean_plates/train/img_805f02e10e4edd18a817__p001.png,clean,train,plate_16f426cd5954f0e740f656c4,train/images/53_jpg.rf.FV6l4iDN8cNMV5dZMthQ.jpg,img_805f02e10e4edd18a817,1,0,172,46,"[[0.5583333333333333, 0.6267806267806268], [0.37916666666666665, 0.6267806267806267], [0.3791666666666667, 0.6923076923076924], [0.5583333333333333, 0.6923076923076925]]",{}
motion_blurr_plate/train/img_805f02e10e4edd18a817__p001.png,motion_blur,train,plate_16f426cd5954f0e740f656c4,train/images/53_jpg.rf.FV6l4iDN8cNMV5dZMthQ.jpg,img_805f02e10e4edd18a817,1,0,172,46,"[[0.5583333333333333, 0.6267806267806268], [0.37916666666666665, 0.6267806267806267], [0.3791666666666667, 0.6923076923076924], [0.5583333333333333, 0.6923076923076925]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.78024317133321, ""motion_angle_deg"": 24.33514634891386, ""motion_length_px"": 11}"
defocus_blurr_plate/train/img_805f02e10e4edd18a817__p001.png,defocus_blur,train,plate_16f426cd5954f0e740f656c4,train/images/53_jpg.rf.FV6l4iDN8cNMV5dZMthQ.jpg,img_805f02e10e4edd18a817,1,0,172,46,"[[0.5583333333333333, 0.6267806267806268], [0.37916666666666665, 0.6267806267806267], [0.3791666666666667, 0.6923076923076924], [0.5583333333333333, 0.6923076923076925]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.78024317133321, ""motion_angle_deg"": 24.33514634891386, ""motion_length_px"": 11}"
gaussian_blurr_plate/train/img_805f02e10e4edd18a817__p001.png,gaussian_blur,train,plate_16f426cd5954f0e740f656c4,train/images/53_jpg.rf.FV6l4iDN8cNMV5dZMthQ.jpg,img_805f02e10e4edd18a817,1,0,172,46,"[[0.5583333333333333, 0.6267806267806268], [0.37916666666666665, 0.6267806267806267], [0.3791666666666667, 0.6923076923076924], [0.5583333333333333, 0.6923076923076925]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 2.78024317133321, ""motion_angle_deg"": 24.33514634891386, ""motion_length_px"": 11}"
clean_plates/train/img_3a7ee692068d50c7f1c1__p001.png,clean,train,plate_eba7ea9ee93966cc06da501e,train/images/55_jpg.rf.aa16RgI5sab3KMG5SfaD.jpg,img_3a7ee692068d50c7f1c1,1,0,168,295,"[[0.317, 0.5063333333333333], [0.275, 0.5063333333333333], [0.275, 0.6046666666666667], [0.317, 0.6046666666666667]]",{}
motion_blurr_plate/train/img_3a7ee692068d50c7f1c1__p001.png,motion_blur,train,plate_eba7ea9ee93966cc06da501e,train/images/55_jpg.rf.aa16RgI5sab3KMG5SfaD.jpg,img_3a7ee692068d50c7f1c1,1,0,168,295,"[[0.317, 0.5063333333333333], [0.275, 0.5063333333333333], [0.275, 0.6046666666666667], [0.317, 0.6046666666666667]]","{""defocus_radius_px"": 8, ""gaussian_sigma_px"": 5.3292046683469785, ""motion_angle_deg"": 100.52153093388547, ""motion_length_px"": 33}"
defocus_blurr_plate/train/img_3a7ee692068d50c7f1c1__p001.png,defocus_blur,train,plate_eba7ea9ee93966cc06da501e,train/images/55_jpg.rf.aa16RgI5sab3KMG5SfaD.jpg,img_3a7ee692068d50c7f1c1,1,0,168,295,"[[0.317, 0.5063333333333333], [0.275, 0.5063333333333333], [0.275, 0.6046666666666667], [0.317, 0.6046666666666667]]","{""defocus_radius_px"": 8, ""gaussian_sigma_px"": 5.3292046683469785, ""motion_angle_deg"": 100.52153093388547, ""motion_length_px"": 33}"
gaussian_blurr_plate/train/img_3a7ee692068d50c7f1c1__p001.png,gaussian_blur,train,plate_eba7ea9ee93966cc06da501e,train/images/55_jpg.rf.aa16RgI5sab3KMG5SfaD.jpg,img_3a7ee692068d50c7f1c1,1,0,168,295,"[[0.317, 0.5063333333333333], [0.275, 0.5063333333333333], [0.275, 0.6046666666666667], [0.317, 0.6046666666666667]]","{""defocus_radius_px"": 8, ""gaussian_sigma_px"": 5.3292046683469785, ""motion_angle_deg"": 100.52153093388547, ""motion_length_px"": 33}"
clean_plates/train/img_f2697f016b7d1dc283a0__p001.png,clean,train,plate_a45de6b043bb295c5ce63dad,train/images/5678_png.rf.vAQF7mIBacmIdTdiwXB2.png,img_f2697f016b7d1dc283a0,1,0,170,86,"[[0.6118012422360248, 0.6923076923076923], [0.4358178053830229, 0.6923076923076923], [0.4358178053830229, 0.8044328552803129], [0.6118012422360248, 0.8044328552803129]]",{}
motion_blurr_plate/train/img_f2697f016b7d1dc283a0__p001.png,motion_blur,train,plate_a45de6b043bb295c5ce63dad,train/images/5678_png.rf.vAQF7mIBacmIdTdiwXB2.png,img_f2697f016b7d1dc283a0,1,0,170,86,"[[0.6118012422360248, 0.6923076923076923], [0.4358178053830229, 0.6923076923076923], [0.4358178053830229, 0.8044328552803129], [0.6118012422360248, 0.8044328552803129]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 5.3089191784131184, ""motion_angle_deg"": 149.98843794180135, ""motion_length_px"": 15}"
defocus_blurr_plate/train/img_f2697f016b7d1dc283a0__p001.png,defocus_blur,train,plate_a45de6b043bb295c5ce63dad,train/images/5678_png.rf.vAQF7mIBacmIdTdiwXB2.png,img_f2697f016b7d1dc283a0,1,0,170,86,"[[0.6118012422360248, 0.6923076923076923], [0.4358178053830229, 0.6923076923076923], [0.4358178053830229, 0.8044328552803129], [0.6118012422360248, 0.8044328552803129]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 5.3089191784131184, ""motion_angle_deg"": 149.98843794180135, ""motion_length_px"": 15}"
gaussian_blurr_plate/train/img_f2697f016b7d1dc283a0__p001.png,gaussian_blur,train,plate_a45de6b043bb295c5ce63dad,train/images/5678_png.rf.vAQF7mIBacmIdTdiwXB2.png,img_f2697f016b7d1dc283a0,1,0,170,86,"[[0.6118012422360248, 0.6923076923076923], [0.4358178053830229, 0.6923076923076923], [0.4358178053830229, 0.8044328552803129], [0.6118012422360248, 0.8044328552803129]]","{""defocus_radius_px"": 4, ""gaussian_sigma_px"": 5.3089191784131184, ""motion_angle_deg"": 149.98843794180135, ""motion_length_px"": 15}"
clean_plates/train/img_5fb995f31127940bf6c8__p001.png,clean,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.Gf9pUkOlFRx5Gc7BW1NK.jpg,img_5fb995f31127940bf6c8,1,0,147,79,"[[0.5960000000000002, 0.8208333333333333], [0.40000000000000013, 0.8208333333333333], [0.40000000000000013, 0.903125], [0.5960000000000002, 0.903125]]",{}
motion_blurr_plate/train/img_5fb995f31127940bf6c8__p001.png,motion_blur,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.Gf9pUkOlFRx5Gc7BW1NK.jpg,img_5fb995f31127940bf6c8,1,0,147,79,"[[0.5960000000000002, 0.8208333333333333], [0.40000000000000013, 0.8208333333333333], [0.40000000000000013, 0.903125], [0.5960000000000002, 0.903125]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 2.774732511124311, ""motion_angle_deg"": 0.3619830884245334, ""motion_length_px"": 17}"
defocus_blurr_plate/train/img_5fb995f31127940bf6c8__p001.png,defocus_blur,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.Gf9pUkOlFRx5Gc7BW1NK.jpg,img_5fb995f31127940bf6c8,1,0,147,79,"[[0.5960000000000002, 0.8208333333333333], [0.40000000000000013, 0.8208333333333333], [0.40000000000000013, 0.903125], [0.5960000000000002, 0.903125]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 2.774732511124311, ""motion_angle_deg"": 0.3619830884245334, ""motion_length_px"": 17}"
gaussian_blurr_plate/train/img_5fb995f31127940bf6c8__p001.png,gaussian_blur,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.Gf9pUkOlFRx5Gc7BW1NK.jpg,img_5fb995f31127940bf6c8,1,0,147,79,"[[0.5960000000000002, 0.8208333333333333], [0.40000000000000013, 0.8208333333333333], [0.40000000000000013, 0.903125], [0.5960000000000002, 0.903125]]","{""defocus_radius_px"": 5, ""gaussian_sigma_px"": 2.774732511124311, ""motion_angle_deg"": 0.3619830884245334, ""motion_length_px"": 17}"
clean_plates/train/img_b871040f966db0ba5f9c__p001.png,clean,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.iZRUNjIpcDXA3sxdW89i.jpg,img_b871040f966db0ba5f9c,1,0,243,506,"[[0.682, 0.4303333333333335], [0.62125, 0.4303333333333335], [0.62125, 0.5990000000000002], [0.682, 0.5990000000000002]]",{}
motion_blurr_plate/train/img_b871040f966db0ba5f9c__p001.png,motion_blur,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.iZRUNjIpcDXA3sxdW89i.jpg,img_b871040f966db0ba5f9c,1,0,243,506,"[[0.682, 0.4303333333333335], [0.62125, 0.4303333333333335], [0.62125, 0.5990000000000002], [0.682, 0.5990000000000002]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.660090932210174, ""motion_length_px"": 29}"
defocus_blurr_plate/train/img_b871040f966db0ba5f9c__p001.png,defocus_blur,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.iZRUNjIpcDXA3sxdW89i.jpg,img_b871040f966db0ba5f9c,1,0,243,506,"[[0.682, 0.4303333333333335], [0.62125, 0.4303333333333335], [0.62125, 0.5990000000000002], [0.682, 0.5990000000000002]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.660090932210174, ""motion_length_px"": 29}"
gaussian_blurr_plate/train/img_b871040f966db0ba5f9c__p001.png,gaussian_blur,train,plate_2c100f76193c05636d22e1ba,train/images/57_jpg.rf.iZRUNjIpcDXA3sxdW89i.jpg,img_b871040f966db0ba5f9c,1,0,243,506,"[[0.682, 0.4303333333333335], [0.62125, 0.4303333333333335], [0.62125, 0.5990000000000002], [0.682, 0.5990000000000002]]","{""defocus_radius_px"": 12, ""gaussian_sigma_px"": 8.0, ""motion_angle_deg"": 4.660090932210174, ""motion_length_px"": 29}"
clean_plates/train/img_22018e8569af45a75bc5__p001.png,clean,train,plate_1b60a646679b136bbc37c8f3,train/images/5911_png.rf.9XDpreGifAs1R6pEv4Ig.png,img_22018e8569af45a75bc5,1,0,145,77,"[[0.6559440559440559, 0.4489051094890512], [0.45314685314685316, 0.4489051094890512], [0.45314685314685316, 0.5894160583941607], [0.6559440559440559, 0.5894160583941608]]",{}
